,Unnamed: 0,company,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus,Position_clean,Country
114,114,BGIS,110500.0,107000.0,114000.0,110000.0,110000.0,,15.0,Data Scientist,CA
115,115,Google,40000.0,38000.0,42000.0,40000.0,40000.0,,,Data Scientist,CA
116,116,University of Victoria,84500.0,81000.0,88000.0,,,,,Data Scientist,CA
117,117,Ontario Teachers' Pension Plan,52000.0,49920.0,54080.0,,,,,Data Scientist Intern,CA
118,118,Statistics Canada,30000.0,29000.0,31000.0,,,,,Data Scientist Intern,CA
119,119,Statistics Canada,47840.0,45760.0,49920.0,43680.0,43680.0,,,Data Scientist,CA
120,120,Ontario Ministry of Education,78500.0,76000.0,81000.0,78500.0,78500.0,,,Data Scientist,CA
121,121,Fortinet,94000.0,91000.0,97000.0,94500.0,94500.0,,20500.0,Data Scientist,CA
122,122,PointClickCare,82500.0,79000.0,86000.0,82500.0,82500.0,,,Data Scientist,CA
123,123,Sanofi,56160.0,54080.0,58240.0,,,,,Data Scientist Intern,CA
124,124,WorkSafeBC,135000.0,130000.0,140000.0,136000.0,136000.0,,,Data Scientist,CA
125,125,Gameloft,70000.0,67000.0,73000.0,70000.0,70000.0,,,Data Scientist,CA
126,126,Ministry of the Environment and Climate Change,91500.0,88000.0,95000.0,91500.0,91500.0,,,Data Scientist,CA
127,127,BMO Capital Markets,67000.0,64000.0,70000.0,,,,,Data Scientist Intern,CA
128,128,Flipp,35360.0,35360.0,37440.0,,,,,Data Scientist Intern,CA
129,129,Top Hat,100000.0,96000.0,104000.0,99500.0,99500.0,,,Data Scientist,CA
130,130,SSENSE,71000.0,68000.0,74000.0,71500.0,71500.0,7000.0,,Data Scientist,CA
131,131,Environment Canada,69500.0,67000.0,72000.0,70000.0,70000.0,,,Data Scientist,CA
132,132,Cossette Communication,65500.0,62000.0,69000.0,65000.0,65000.0,,,Data Scientist,CA
133,133,GlaxoSmithKline,94500.0,91000.0,98000.0,96000.0,96000.0,,,Data Scientist,CA
134,134,Lightspeed,74500.0,71000.0,78000.0,75000.0,75000.0,,,Data Scientist,CA
135,135,St. Michael's Hospital,74880.0,72800.0,79040.0,74880.0,74880.0,,,Data Scientist,CA
136,136,Kingston General Hospital,83000.0,80000.0,86000.0,82500.0,82500.0,,,Data Scientist,CA
137,137,Unilever,80000.0,77000.0,83000.0,80500.0,80500.0,,,Data Scientist,CA
138,138,ABC,80000.0,77000.0,83000.0,81000.0,81000.0,,,Data Scientist,CA
139,139,ABC,80500.0,77000.0,84000.0,81000.0,81000.0,,,Data Scientist,CA
140,140,Health Canada,84000.0,80000.0,88000.0,83500.0,83500.0,,,Data Scientist,CA
141,141,IQVIA,39500.0,38000.0,41000.0,91500.0,91500.0,10500.0,,Data Scientist,CA
142,142,Ritchie Bros.,108000.0,104000.0,112000.0,107000.0,107000.0,20500.0,2000.0,Data Scientist,CA
143,143,Self,99500.0,96000.0,103000.0,100000.0,100000.0,,,Data Scientist,CA
144,144,Nutrien,75000.0,72000.0,78000.0,74500.0,74500.0,,,Data Scientist,CA
145,145,Tech Mahindra,69500.0,67000.0,72000.0,69500.0,69500.0,,,Data Scientist,CA
146,146,Finastra,79500.0,76000.0,83000.0,79000.0,79000.0,8500.0,,Data Scientist,CA
147,147,Alberta Motor Association,85500.0,82000.0,89000.0,85000.0,85000.0,,,Data Scientist,CA
148,148,Revenu Quebec,87500.0,84000.0,91000.0,88500.0,88500.0,,,Data Scientist,CA
149,149,Toronto Star,60500.0,58000.0,63000.0,60000.0,60000.0,2000.0,,Data Scientist,CA
150,150,Federal Government,122000.0,117000.0,127000.0,122500.0,122500.0,,,Data Scientist,CA
151,151,Tucows,65500.0,63000.0,68000.0,65500.0,65500.0,,,Data Scientist,CA
152,152,Kronos Incorporated,73500.0,70000.0,77000.0,74000.0,74000.0,,,Data Scientist,CA
153,153,Employment and Social Development Canada,58500.0,56000.0,61000.0,59000.0,59000.0,,,Data Scientist,CA
154,154,The Globe & Mail,60500.0,58000.0,63000.0,,,,,Data Scientist Intern,CA
155,155,Pratt & Whitney,46000.0,44000.0,48000.0,46000.0,46000.0,,,Data Scientist,CA
156,156,Northbridge Insurance,54080.0,52000.0,56160.0,,,,,Data Scientist Intern,CA
157,157,Pitney Bowes,89500.0,86000.0,93000.0,90000.0,90000.0,,,Data Scientist,CA
158,158,Yardi Systems,74000.0,71000.0,77000.0,73500.0,73500.0,,,Data Scientist,CA
159,159,Seedbox Technologies,51000.0,49000.0,53000.0,52000.0,52000.0,,,Data Scientist,CA
160,160,Rocky Mountaineer,65000.0,63000.0,67000.0,64500.0,64500.0,4000.0,,Data Scientist,CA
161,161,Jewish General Hospital,54080.0,52000.0,56160.0,54080.0,54080.0,,,Data Scientist,CA
162,162,Canadian Food Inspection Agency,80000.0,77000.0,83000.0,79500.0,79500.0,,,Data Scientist,CA
163,163,Unbounce,120500.0,116000.0,125000.0,121500.0,121500.0,,,Data Scientist,CA
164,164,League,100000.0,97000.0,103000.0,101000.0,101000.0,,,Data Scientist,CA
165,165,Sauder School of Business,45760.0,43680.0,47840.0,45760.0,45760.0,,,Data Scientist,CA
166,166,Prodigy Education,110000.0,106000.0,114000.0,109500.0,109500.0,,2000.0,Data Scientist,CA
167,167,T4G,77000.0,74000.0,80000.0,76500.0,76500.0,,,Data Scientist,CA
168,168,Mastercard,108000.0,103000.0,113000.0,107500.0,107500.0,10500.0,,Data Scientist,CA
169,169,Kik,60000.0,5000.0,5000.0,,,,,Data Scientist Intern,CA
170,170,Farmers Edge,61000.0,59000.0,63000.0,61500.0,61500.0,,,Data Scientist,CA
171,171,Torstar,60500.0,58000.0,63000.0,60000.0,60000.0,,,Data Scientist,CA
172,172,500px,60000.0,5000.0,5000.0,,,,,Data Scientist Intern,CA
173,173,ruby,83000.0,80000.0,86000.0,82500.0,82500.0,8000.0,,Data Scientist,CA
174,174,Xe,36000.0,3000.0,3000.0,,,,,Data Scientist Intern,CA
175,175,Xe,89500.0,86000.0,93000.0,90000.0,90000.0,4500.0,,Data Scientist,CA
176,176,Hotspex,70500.0,68000.0,73000.0,70500.0,70500.0,,,Data Scientist,CA
177,177,Adastra Group,80500.0,77000.0,84000.0,79500.0,79500.0,20000.0,,Data Scientist,CA
178,178,Maluuba,127000.0,121000.0,133000.0,127500.0,127500.0,,80000.0,Data Scientist,CA
179,179,Facebook,74880.0,72800.0,76960.0,,,,,Data Scientist Intern,CA
180,180,Trulioo,97000.0,93000.0,101000.0,98500.0,98500.0,,,Data Scientist,CA
181,181,INVISTA,45500.0,44000.0,47000.0,,,,,Data Scientist Intern,CA
182,182,Thinkific,41600.0,41600.0,43680.0,,,,,Data Scientist Intern,CA
183,183,Omnicom Media Group,95500.0,91000.0,100000.0,95000.0,95000.0,3500.0,,Data Scientist,CA
184,184,BNOTIONS,82000.0,79000.0,85000.0,82500.0,82500.0,,,Data Scientist,CA
185,185,Upwork,100000.0,96000.0,104000.0,100500.0,100500.0,,,Data Scientist,CA
186,186,CARFAX Canada,54080.0,52000.0,56160.0,,,,,Data Scientist Intern,CA
187,187,Eyereturn Marketing,108000.0,104000.0,112000.0,106500.0,106500.0,,,Data Scientist,CA
188,188,Arvato,44500.0,43000.0,46000.0,44500.0,44500.0,,,Data Scientist,CA
189,189,Magnet Forensics,50000.0,48000.0,52000.0,50000.0,50000.0,,,Data Scientist,CA
190,190,Experis,49920.0,47840.0,52000.0,,,,,Data Scientist,CA
191,191,Verizon,94000.0,90000.0,98000.0,,,,,Data Scientist,CA
192,192,First Derivatives,58000.0,56000.0,60000.0,58000.0,58000.0,,,Data Scientist,CA
193,193,Statflo,72000.0,69000.0,75000.0,72000.0,72000.0,,,Data Scientist,CA
194,194,SinaLite,60000.0,58000.0,62000.0,30.0,30.0,,,Data Scientist,CA
195,195,SinaLite,62400.0,60320.0,64480.0,62400.0,62400.0,,,Data Scientist,CA
196,196,Multi-Health Systems,78500.0,75000.0,82000.0,79000.0,79000.0,,,Data Scientist,CA
197,197,district m,95500.0,92000.0,99000.0,95000.0,95000.0,,10.0,Data Scientist,CA
198,198,Neurio Technology,59000.0,57000.0,61000.0,59500.0,59500.0,,,Data Scientist,CA
199,199,RS Energy Group,90000.0,86000.0,94000.0,90500.0,90500.0,,,Data Scientist,CA
201,201,LCI Éducation,46500.0,45000.0,48000.0,46000.0,46000.0,,,Data Scientist,CA
202,202,Two Hat Security,42000.0,3000.0,4000.0,,,,,Data Scientist Intern,CA
204,204,Uncharted,115000.0,111000.0,119000.0,115000.0,115000.0,,,Data Scientist,CA
205,205,Canadian Internet Registration Authority,49920.0,47840.0,52000.0,,,,,Data Scientist Intern,CA
206,206,EMAGIN Clean Technologies,81500.0,78000.0,85000.0,81000.0,81000.0,,,Data Scientist,CA
207,207,Field Effect,75000.0,72000.0,78000.0,75000.0,75000.0,10000.0,,Data Scientist,CA
208,208,daVinci,52000.0,49920.0,54080.0,,,,,Data Scientist Intern,CA
209,209,Boréalis (Canada),55500.0,53000.0,58000.0,55500.0,55500.0,2000.0,,Data Scientist,CA
210,210,Upsight,78000.0,6000.0,7000.0,6500.0,6500.0,,,Data Scientist,CA
211,211,CRIM (Computer Research Institute of Montreal),45760.0,43680.0,47840.0,,,,,Data Scientist Intern,CA
212,212,Mistplay,71500.0,68000.0,75000.0,72000.0,72000.0,,,Data Scientist,CA
213,213,Gestisoft,47840.0,45760.0,49920.0,47840.0,47840.0,,,Data Scientist,CA
214,214,Quandl,74000.0,71000.0,77000.0,73500.0,73500.0,,,Data Scientist,CA
215,215,Neelands Refrigeration,55500.0,53000.0,58000.0,,,,,Data Scientist Intern,CA
216,216,Altus Assessments,80500.0,77000.0,84000.0,79500.0,79500.0,,,Data Scientist,CA
217,217,Wish,66000.0,5000.0,6000.0,,,,,Data Scientist Intern,CA
218,218,Geosyntec Consultants,58240.0,56160.0,62400.0,60320.0,60320.0,2000.0,,Data Scientist,CA
219,219,Cerebri AI,60000.0,5000.0,5000.0,5000.0,5000.0,,,Data Scientist,CA
220,220,Opta Information Intelligence,86000.0,83000.0,89000.0,86500.0,86500.0,10.0,,Data Scientist,CA
222,222,Power Factors,24000.0,2000.0,2000.0,,,,,Data Scientist Intern,CA
223,223,Felix & Paul Studios,91000.0,88000.0,94000.0,90500.0,90500.0,,,Data Scientist,CA
225,225,CSI Consulting,70000.0,67000.0,73000.0,,,,,Data Scientist,CA
226,226,KE Solutions,61000.0,59000.0,63000.0,,,,,Data Scientist Intern,CA
